OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,price_to_cart_ratio,order_month,has_coupon,discount_tier,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200692,2023-01-23,C25534,5,196.84,319 Main St,TRK68347402,5,WINTER15,984.2,39.368,1,1,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ORD200693,2025-03-12,C62070,1,176.58,674 Main St,TRK10267127,4,MISSING,176.58,44.145,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
ORD200694,2023-10-02,C92049,4,666.52,619 Main St,TRK32287092,8,FREESHIP,2666.08,83.315,10,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200695,2024-11-23,C52604,5,101.3,553 Main St,TRK48839788,7,FREESHIP,506.5,14.471428571428572,11,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ORD200696,2023-07-02,C22429,4,151.2,965 Main St,TRK38572927,9,WINTER15,604.8,16.799999999999997,7,1,15.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ORD200697,2025-02-04,C27430,5,94.85,788 Main St,TRK45025840,6,WINTER15,474.25,15.808333333333332,2,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200698,2023-01-04,C44366,2,388.22,169 Main St,TRK48658394,2,WINTER15,776.44,194.11,1,1,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD200699,2023-11-13,C36813,3,614.15,897 Main St,TRK84088900,3,MISSING,1842.45,204.71666666666667,11,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ORD200700,2024-09-25,C40201,2,92.91,555 Main St,TRK30198779,3,WINTER15,185.82,30.97,9,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ORD200701,2024-06-23,C75456,3,92.22,115 Main St,TRK90519490,5,FREESHIP,276.66,18.444,6,1,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200702,2024-06-09,C33315,3,562.55,154 Main St,TRK43589369,6,MISSING,1687.65,93.75833333333333,6,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200703,2023-03-22,C89336,1,92.79,799 Main St,TRK47665103,3,WINTER15,92.79,30.930000000000003,3,1,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD200704,2023-06-03,C96034,4,30.27,819 Main St,TRK87261034,9,FREESHIP,121.08,3.3633333333333333,6,1,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ORD200705,2025-03-30,C50114,2,49.08,420 Main St,TRK20214786,7,FREESHIP,98.16,7.011428571428572,3,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200706,2025-03-02,C85330,5,228.09,969 Main St,TRK97693301,9,FREESHIP,1140.45,25.343333333333334,3,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ORD200707,2024-11-01,C31761,4,650.04,989 Main St,TRK17628852,6,SAVE10,2600.16,108.33999999999999,11,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ORD200708,2025-03-04,C25268,1,665.11,788 Main St,TRK20481215,3,FREESHIP,665.11,221.70333333333335,3,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200709,2024-12-07,C17132,1,386.03,855 Main St,TRK37504692,4,FREESHIP,386.03,96.5075,12,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ORD200710,2024-07-22,C48790,5,21.54,113 Main St,TRK19086608,10,MISSING,107.7,2.154,7,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
ORD200711,2024-07-04,C61070,2,475.78,632 Main St,TRK90764894,2,WINTER15,951.56,237.89,7,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
ORD200712,2024-01-09,C56969,2,68.4,993 Main St,TRK10513339,7,FREESHIP,136.8,9.771428571428572,1,1,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ORD200713,2025-06-21,C65056,4,532.49,638 Main St,TRK31705278,6,SAVE10,2129.96,88.74833333333333,6,1,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ORD200714,2023-04-21,C84888,1,51.73,278 Main St,TRK23612847,1,FREESHIP,51.73,51.73,4,1,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200715,2024-07-26,C68266,3,653.63,281 Main St,TRK96161062,7,FREESHIP,1960.89,93.37571428571428,7,1,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
ORD200716,2024-06-13,C84115,3,454.29,891 Main St,TRK25466842,4,WINTER15,1362.87,113.5725,6,1,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200717,2023-10-16,C50087,3,122.11,707 Main St,TRK31143760,4,WINTER15,366.33,30.5275,10,1,15.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ORD200718,2023-04-08,C16790,4,64.74,718 Main St,TRK91791367,8,SAVE10,258.96,8.0925,4,1,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200719,2024-01-21,C46920,2,681.06,703 Main St,TRK86403837,3,FREESHIP,1362.12,227.01999999999998,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200720,2023-09-21,C12740,5,128.95,305 Main St,TRK98506513,10,FREESHIP,644.75,12.895,9,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200721,2024-03-18,C46557,2,118.59,890 Main St,TRK56110689,2,MISSING,237.18,59.295,3,0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200722,2024-11-15,C58156,1,95.1,516 Main St,TRK49719458,1,WINTER15,95.1,95.1,11,1,15.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
ORD200723,2023-12-09,C14455,3,54.95,385 Main St,TRK50933724,8,SAVE10,164.85,6.86875,12,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200724,2024-10-18,C63150,3,136.97,326 Main St,TRK19348078,4,FREESHIP,410.91,34.2425,10,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
ORD200725,2023-03-12,C95269,2,194.85,372 Main St,TRK45670926,5,MISSING,389.7,38.97,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200726,2024-10-25,C18105,4,583.02,338 Main St,TRK94006117,4,FREESHIP,2332.08,145.755,10,1,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
ORD200727,2024-09-29,C29063,5,95.75,379 Main St,TRK92745947,8,SAVE10,478.75,11.96875,9,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
ORD200728,2024-07-29,C10154,4,325.76,827 Main St,TRK79793300,8,WINTER15,1303.04,40.72,7,1,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD200729,2023-09-08,C36997,4,186.41,819 Main St,TRK92794872,6,SAVE10,745.64,31.06833333333333,9,1,10.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
ORD200730,2025-02-22,C77357,1,474.6,407 Main St,TRK91943923,4,SAVE10,474.6,118.65,2,1,10.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ORD200731,2024-06-07,C71310,5,584.46,308 Main St,TRK48292586,8,MISSING,2922.3,73.0575,6,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD200732,2025-03-07,C80987,1,132.05,787 Main St,TRK42187776,2,MISSING,132.05,66.025,3,0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ORD200733,2023-12-04,C90757,4,494.84,694 Main St,TRK87991608,8,SAVE10,1979.36,61.855,12,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ORD200734,2024-01-23,C51898,4,224.61,630 Main St,TRK19767885,6,WINTER15,898.44,37.435,1,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200735,2024-06-28,C94508,4,44.07,359 Main St,TRK13443264,6,MISSING,176.28,7.345,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ORD200736,2024-02-09,C59441,5,418.53,696 Main St,TRK66186874,6,FREESHIP,2092.65,69.755,2,1,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200737,2024-01-03,C91029,4,532.87,972 Main St,TRK25501930,9,FREESHIP,2131.48,59.20777777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200738,2025-06-04,C96261,2,485.37,264 Main St,TRK44998396,5,SAVE10,970.74,97.074,6,1,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD200739,2024-06-13,C35123,4,386.73,513 Main St,TRK58979275,4,SAVE10,1546.92,96.6825,6,1,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200740,2024-07-20,C10892,2,377.47,433 Main St,TRK76154554,7,MISSING,754.94,53.924285714285716,7,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200741,2025-01-23,C99683,5,332.64,945 Main St,TRK87305883,10,MISSING,1663.2,33.263999999999996,1,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ORD200742,2024-11-30,C41974,3,699.93,726 Main St,TRK48051468,7,SAVE10,2099.79,99.99,11,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200743,2024-09-30,C23978,1,576.35,549 Main St,TRK87090813,1,WINTER15,576.35,576.35,9,1,15.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
ORD200744,2024-06-12,C10642,2,461.37,200 Main St,TRK98725693,5,SAVE10,922.74,92.274,6,1,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ORD200745,2023-03-02,C73813,4,111.3,364 Main St,TRK89906749,7,FREESHIP,445.2,15.9,3,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
ORD200746,2025-02-24,C32183,3,661.89,551 Main St,TRK76287027,6,WINTER15,1985.67,110.315,2,1,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD200747,2025-03-12,C54277,2,259.58,940 Main St,TRK26500181,7,FREESHIP,519.16,37.082857142857144,3,1,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
ORD200748,2024-07-15,C56553,3,70.81,249 Main St,TRK37667360,8,FREESHIP,212.43,8.85125,7,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
ORD200749,2025-04-13,C17551,1,518.39,997 Main St,TRK88797170,4,FREESHIP,518.39,129.5975,4,1,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200750,2023-01-14,C14737,4,145.41,637 Main St,TRK10295115,7,FREESHIP,581.64,20.77285714285714,1,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
ORD200751,2023-01-24,C35168,2,599.86,455 Main St,TRK76960854,7,FREESHIP,1199.72,85.69428571428571,1,1,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
ORD200752,2024-10-03,C82217,4,429.37,299 Main St,TRK33305694,8,FREESHIP,1717.48,53.67125,10,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ORD200753,2024-04-24,C42270,2,241.49,864 Main St,TRK72697796,7,FREESHIP,482.98,34.49857142857143,4,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200754,2025-05-31,C48846,2,452.05,983 Main St,TRK52804097,3,WINTER15,904.1,150.68333333333334,5,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD200755,2023-06-13,C54160,3,336.71,658 Main St,TRK60515972,4,MISSING,1010.13,84.1775,6,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ORD200756,2024-06-27,C14080,1,283.69,202 Main St,TRK93163682,6,MISSING,283.69,47.281666666666666,6,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200757,2024-02-22,C81074,1,157.72,597 Main St,TRK91105190,2,FREESHIP,157.72,78.86,2,1,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ORD200758,2023-03-26,C69021,3,624.84,917 Main St,TRK57148510,8,WINTER15,1874.52,78.105,3,1,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
ORD200759,2023-07-24,C96283,3,308.01,366 Main St,TRK91784124,3,FREESHIP,924.03,102.67,7,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD200760,2025-02-18,C96636,1,39.56,283 Main St,TRK73324346,5,MISSING,39.56,7.912000000000001,2,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD200761,2023-06-02,C37235,4,37.76,217 Main St,TRK67789367,7,MISSING,151.04,5.394285714285714,6,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ORD200762,2024-09-17,C12444,3,76.96,611 Main St,TRK97621403,8,FREESHIP,230.88,9.62,9,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD200763,2023-04-06,C79142,1,569.96,533 Main St,TRK30915955,4,FREESHIP,569.96,142.49,4,1,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ORD200764,2024-03-10,C35983,5,627.43,806 Main St,TRK14016163,10,FREESHIP,3137.15,62.742999999999995,3,1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD200765,2023-10-06,C36150,2,534.91,281 Main St,TRK96249043,5,SAVE10,1069.82,106.982,10,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
ORD200766,2023-01-22,C91454,2,278.88,494 Main St,TRK99985340,3,FREESHIP,557.76,92.96,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
ORD200767,2025-04-18,C19368,2,323.22,517 Main St,TRK80436037,7,MISSING,646.44,46.174285714285716,4,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
ORD200768,2023-09-04,C35987,5,653.46,165 Main St,TRK28918815,9,WINTER15,3267.3,72.60666666666667,9,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD200769,2023-07-06,C13366,4,678.55,568 Main St,TRK98691410,5,MISSING,2714.2,135.70999999999998,7,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD200770,2024-02-11,C72166,1,314.38,227 Main St,TRK67733444,6,MISSING,314.38,52.39666666666667,2,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200771,2024-06-12,C20357,3,692.44,272 Main St,TRK82236408,8,FREESHIP,2077.32,86.555,6,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD200772,2024-07-28,C33802,1,604.87,461 Main St,TRK25799478,4,MISSING,604.87,151.2175,7,0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200773,2025-06-28,C99205,2,512.33,415 Main St,TRK48904015,7,MISSING,1024.66,73.19000000000001,6,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200774,2025-04-15,C29701,3,20.54,257 Main St,TRK42266846,3,FREESHIP,61.62,6.846666666666667,4,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD200775,2023-03-04,C73941,2,625.22,569 Main St,TRK22051900,5,MISSING,1250.44,125.04400000000001,3,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD200776,2023-08-21,C69168,1,21.19,482 Main St,TRK10446197,5,WINTER15,21.19,4.238,8,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ORD200777,2025-03-21,C66116,5,64.49,633 Main St,TRK41967983,7,MISSING,322.45,9.212857142857143,3,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD200778,2023-04-28,C85059,4,246.85,316 Main St,TRK56503740,8,WINTER15,987.4,30.85625,4,1,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200779,2023-12-01,C18076,3,588.74,751 Main St,TRK26661705,8,FREESHIP,1766.22,73.5925,12,1,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ORD200780,2024-03-31,C41284,4,184.48,661 Main St,TRK73613128,4,WINTER15,737.92,46.12,3,1,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD200781,2024-01-10,C43524,5,524.26,934 Main St,TRK51479426,5,FREESHIP,2621.3,104.852,1,1,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ORD200782,2024-08-11,C58063,2,493.63,167 Main St,TRK50548869,6,SAVE10,987.26,82.27166666666666,8,1,10.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
ORD200783,2025-05-26,C19937,1,438.34,281 Main St,TRK46990083,5,FREESHIP,438.34,87.66799999999999,5,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
ORD200784,2025-05-16,C21191,1,325.81,232 Main St,TRK85771230,1,WINTER15,325.81,325.81,5,1,15.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200785,2023-07-29,C45862,1,176.1,342 Main St,TRK53089983,1,SAVE10,176.1,176.1,7,1,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ORD200786,2023-08-23,C39130,5,45.31,774 Main St,TRK99583414,8,MISSING,226.55,5.66375,8,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD200787,2024-03-17,C18167,4,221.96,193 Main St,TRK36841089,7,MISSING,887.84,31.708571428571428,3,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD200788,2023-11-02,C47307,2,601.43,761 Main St,TRK43516112,5,FREESHIP,1202.86,120.28599999999999,11,1,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ORD200789,2023-08-17,C57276,5,691.28,183 Main St,TRK75899752,10,SAVE10,3330.4075,69.128,8,1,10.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
ORD200790,2024-09-14,C38928,4,417.89,302 Main St,TRK96636009,4,MISSING,1671.56,104.4725,9,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
ORD200791,2024-01-13,C49710,4,409.28,956 Main St,TRK92591237,8,MISSING,1637.12,51.16,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD200792,2023-06-16,C41709,2,356.35,746 Main St,TRK90995294,6,WINTER15,712.7,59.39166666666667,6,1,15.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ORD200793,2024-04-15,C91255,5,170.22,769 Main St,TRK69599961,8,MISSING,851.1,21.2775,4,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD200794,2023-03-09,C76653,4,384.85,988 Main St,TRK77052196,9,FREESHIP,1539.4,42.76111111111111,3,1,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200795,2024-11-20,C95667,4,115.77,586 Main St,TRK41266666,7,SAVE10,463.08,16.538571428571426,11,1,10.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ORD200796,2025-04-29,C33313,3,579.55,882 Main St,TRK13349970,8,WINTER15,1738.65,72.44375,4,1,15.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ORD200797,2023-02-27,C36825,2,438.76,426 Main St,TRK72557318,2,MISSING,877.52,219.38,2,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ORD200798,2025-05-19,C20861,5,488.35,968 Main St,TRK89372013,9,FREESHIP,2441.75,54.26111111111111,5,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200799,2023-04-16,C26364,4,328.56,803 Main St,TRK78924436,4,FREESHIP,1314.24,82.14,4,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200800,2025-03-28,C34686,1,68.39,412 Main St,TRK99468332,3,WINTER15,68.39,22.796666666666667,3,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
ORD200801,2023-05-03,C97593,4,595.62,738 Main St,TRK58443593,8,FREESHIP,2382.48,74.4525,5,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200802,2024-02-17,C84331,5,644.64,205 Main St,TRK34440714,6,FREESHIP,3223.2,107.44,2,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD200803,2023-08-20,C88775,5,397.81,223 Main St,TRK45098068,5,SAVE10,1989.05,79.562,8,1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
ORD200804,2024-01-01,C76362,3,236.5,916 Main St,TRK11868618,8,FREESHIP,709.5,29.5625,1,1,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ORD200805,2024-10-15,C59278,5,472.01,178 Main St,TRK14590037,10,SAVE10,2360.05,47.201,10,1,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD200806,2023-09-01,C55819,5,253.75,740 Main St,TRK13775054,9,WINTER15,1268.75,28.194444444444443,9,1,15.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ORD200807,2024-11-10,C82344,3,676.21,260 Main St,TRK70957219,5,SAVE10,2028.63,135.24200000000002,11,1,10.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ORD200808,2024-02-13,C65565,3,134.05,192 Main St,TRK80383756,3,MISSING,402.15,44.68333333333334,2,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200809,2024-04-09,C80416,5,217.43,752 Main St,TRK54385892,10,SAVE10,1087.15,21.743000000000002,4,1,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200810,2023-05-31,C23637,1,553.56,644 Main St,TRK16749863,5,MISSING,553.56,110.71199999999999,5,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ORD200811,2023-11-05,C24769,2,28.55,864 Main St,TRK44538305,7,SAVE10,57.1,4.078571428571428,11,1,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD200812,2024-01-26,C81547,2,255.26,803 Main St,TRK88437123,6,FREESHIP,510.52,42.54333333333333,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD200813,2025-03-15,C12813,5,292.54,263 Main St,TRK36131660,8,FREESHIP,1462.7,36.5675,3,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200814,2024-12-11,C50732,4,147.51,979 Main St,TRK21082461,4,WINTER15,590.04,36.8775,12,1,15.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200815,2024-08-04,C41320,3,569.84,920 Main St,TRK77539180,8,WINTER15,1709.52,71.23,8,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD200816,2024-02-21,C55286,5,574.79,497 Main St,TRK39058734,8,WINTER15,2873.95,71.84875,2,1,15.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
ORD200817,2023-10-05,C87994,4,598.19,430 Main St,TRK98883971,7,WINTER15,2392.76,85.4557142857143,10,1,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200818,2023-03-02,C25580,4,390.84,860 Main St,TRK58781638,9,WINTER15,1563.36,43.42666666666666,3,1,15.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD200819,2024-09-28,C66196,2,398.45,650 Main St,TRK38104650,7,SAVE10,796.9,56.92142857142857,9,1,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD200820,2023-05-27,C35377,5,623.81,171 Main St,TRK17342157,6,FREESHIP,3119.05,103.96833333333332,5,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD200821,2024-12-14,C40771,4,174.49,259 Main St,TRK56310345,5,SAVE10,697.96,34.898,12,1,10.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
ORD200822,2025-03-15,C20624,1,479.56,923 Main St,TRK45123395,1,SAVE10,479.56,479.56,3,1,10.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
ORD200823,2024-10-07,C27070,4,653.13,973 Main St,TRK83842481,8,WINTER15,2612.52,81.64125,10,1,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ORD200824,2023-08-29,C18826,3,481.1,664 Main St,TRK12530495,3,FREESHIP,1443.3,160.36666666666667,8,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200825,2025-03-26,C23899,5,271.69,543 Main St,TRK88914760,7,FREESHIP,1358.45,38.81285714285714,3,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200826,2025-03-08,C43249,3,463.81,283 Main St,TRK32469820,8,WINTER15,1391.43,57.97625,3,1,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD200827,2023-05-25,C95856,2,639.88,432 Main St,TRK58829625,5,WINTER15,1279.76,127.976,5,1,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
ORD200828,2024-07-24,C86266,4,404.58,510 Main St,TRK64576020,5,FREESHIP,1618.32,80.916,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ORD200829,2023-02-05,C39551,1,76.93,685 Main St,TRK68358007,6,WINTER15,76.93,12.821666666666667,2,1,15.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ORD200830,2024-12-11,C90310,4,190.64,853 Main St,TRK70028457,5,SAVE10,762.56,38.128,12,1,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
